持股人,公司,分数
164,77,0.16347998
112,31,-4.773301
108,90,0.058077313
51,82,-3.0124724
1,31,-4.7732973
67,56,-3.1821847
125,39,-3.18219
80,64,-1.6859759
9,75,-3.1821868
88,49,-8.561956
88,77,0.16348062
144,14,-15.187471
109,37,-6.0924463
43,74,-58.243816
47,43,-3.1821868
105,26,-3.1821873
147,79,-3.874304
64,62,5.0220137
60,51,-1.8036166
68,36,-4.231131
131,77,0.16347998
89,24,-3.1821868
160,76,-3.182185
164,17,-4.519904
18,16,-6.047923
44,49,-8.561958
144,85,-1.9399154
26,29,-2.0838318
121,38,-53.410892
118,6,-3.2746525
121,66,-2.0752227
76,63,-1.7138822
31,88,-15.562328
132,33,-18.906675
13,68,-3.3326094
39,73,-2.8227296
140,18,4.6265697
97,56,-3.1821868
97,84,-3.1821895
101,25,-3.1821914
140,46,-5.037114
52,81,-3.1821887
53,18,4.6265745
56,50,-0.4281664
114,33,-18.906675
133,8,-2.8735886
14,15,-6.457612
10,74,-58.243828
140,84,-3.18219
98,31,-4.773299
32,68,-3.3326147
114,5,-3.9930768
14,48,-34.592064
109,85,-1.9399134
72,62,5.022011
69,30,-2.00216
64,82,-3.0124705
61,50,-0.42816862
128,32,-25.207188
85,70,-3.182185
82,38,-53.410892
93,83,-1.3505505
41,4,-3.3118794
22,75,-3.1821847
110,32,-25.207188
107,0,-3.588051
149,53,-3.1821868
44,69,-3.1821866
41,37,-6.0924463
65,57,-3.182185
62,25,-3.1821876
157,69,-3.182185
158,11,-4.4758544
23,22,-3.1821854
102,24,-3.1821868
41,75,-3.1821868
2,45,-4.811955
60,81,-3.1821868
23,55,-3.1821828
57,49,-8.561958
115,32,-25.207203
118,64,-1.6859778
119,1,-2.3385522
123,12,-3.5667877
153,30,-2.00216
73,89,-3.086322
70,57,-3.1821887
137,39,-3.1821895
82,11,-4.4758606
18,74,-58.243816
134,7,-0.7467681
166,38,-53.410892
37,36,-4.2311277
98,51,-1.8036166
2,83,-1.3505524
95,19,-2.8794687
137,72,2.2938097
141,13,-5.241819
119,39,-3.1821918
53,76,-3.1821847
50,44,-3.4851086
3,25,-3.1821895
74,64,-1.6859759
90,38,-53.41089
154,10,-78.55549
11,41,-3.2402933
11,69,-3.1821828
19,54,-46.74618
111,31,-4.773299
69,88,-15.562331
66,56,-3.1821887
70,25,-3.1821914
154,57,-3.1821868
83,33,-18.906681
146,46,-5.0371084
91,18,4.62657
162,42,-4.680983
162,70,-3.1821887
20,10,-78.55549
46,43,-3.1821868
146,79,-3.8743021
123,32,-25.207188
120,0,-3.5880492
62,83,-1.3505545
78,57,-3.1821868
126,33,-18.906677
155,32,-25.207195
142,7,-0.7467702
99,45,-4.811957
163,17,-4.5199003
33,82,-3.0124686
107,30,-2.0021582
20,76,-3.1821892
99,78,-2.4012804
62,55,-3.182185
120,38,-53.41089
124,7,-0.7467702
54,75,-3.1821868
150,56,-3.1821847
75,63,-1.7138803
79,32,-25.207203
34,29,-2.0838342
30,88,-15.562339
134,65,-6.927643
16,9,-56.20644
12,68,-3.3326125
135,2,-124.973404
142,78,-2.4012806
100,25,-3.1821876
163,64,-1.6859733
34,62,5.0220127
29,17,-4.5199003
55,50,-0.4281664
0,67,-3.1821847
87,64,-1.6859714
13,15,-6.45761
9,4,-3.3118794
42,89,-3.086318
143,34,-42.035454
50,74,-58.243816
108,57,-3.1821828
112,26,-3.1821895
63,82,-3.0124686
67,51,-1.8036143
127,32,-25.207188
156,31,-4.773299
8,67,-3.1821868
159,63,-1.7138803
43,36,-4.231129
131,6,-3.2746546
88,44,-3.4851067
25,16,-6.047927
21,75,-3.1821868
43,69,-3.1821887
125,6,-3.2746527
72,18,4.62657
120,86,-12.006964
83,63,-1.7138824
80,31,-4.773299
38,88,-15.562328
139,33,-18.906677
96,71,-7.9478555
104,84,-3.1821854
52,5,-3.9930806
1,17,-4.5198965
1,45,-4.8119535
4,77,0.163487
59,81,-3.1821887
60,18,4.62657
121,33,-18.906681
76,58,-1.5600027
136,39,-3.1821895
31,55,-3.1821866
109,51,-1.8036166
13,35,-14.5018015
10,3,-5.5953755
13,63,-1.7138778
1,83,-1.3505486
113,25,-3.1821876
68,50,-0.42816862
92,70,-3.1821887
89,38,-53.41089
132,0,-3.588051
164,31,-4.7733016
14,10,-78.55549
148,40,-6.64117
40,24,-3.1821868
48,37,-6.0924435
68,88,-15.562337
72,57,-3.1821887
128,27,-4.471133
156,89,-3.086322
157,26,-3.1821876
97,70,-3.1821868
101,39,-3.1821914
165,11,-4.475857
121,90,0.058073297
118,58,-1.5599989
22,42,-4.680981
19,10,-78.55549
22,70,-3.1821847
5,76,-3.1821892
53,4,-3.311877
122,32,-25.207209
80,89,-3.086324
77,57,-3.1821892
81,26,-3.1821918
144,39,-3.1821918
141,7,-0.7467702
36,23,-3.959051
32,82,-3.0124705
94,6,-3.2746506
133,27,-4.4711328
136,59,-1.8580544
102,19,-2.8794708
6,51,-1.8036104
2,12,-3.5667858
60,76,-3.1821868
153,25,-3.1821895
89,58,-1.5599989
166,33,-18.90668
15,9,-56.206448
18,69,-3.1821887
106,77,0.1634851
110,46,-5.0371103
149,39,-3.1821895
118,31,-4.773299
62,11,-4.4758587
73,56,-3.182185
132,58,-1.5599989
90,5,-3.9930768
86,64,-1.6859759
129,26,-3.1821876
161,57,-3.1821868
45,30,-2.00216
41,89,-3.086322
145,66,-2.0752208
27,10,-78.55549
118,78,-2.4012806
158,63,-1.7138759
162,32,-25.207195
102,76,-3.1821868
154,52,-29.678368
6,88,-15.562325
98,65,-6.9276443
3,6,-3.2746506
162,37,-6.0924463
24,16,-6.047923
27,76,-3.1821868
58,10,-78.55549
119,53,-3.1821892
50,30,-2.00216
53,90,0.058077313
61,75,-3.1821911
82,63,-1.7138824
154,24,-3.1821868
141,65,-6.9276443
99,12,-3.5667877
138,33,-18.906675
19,68,-3.3326092
33,49,-8.561958
30,17,-4.519902
54,37,-6.0924463
3,77,0.16348253
159,28,-3.8278732
150,51,-1.8036143
91,4,-3.3118794
91,32,-25.20721
111,83,-1.3505524
12,35,-14.501807
16,4,-3.3118756
46,29,-2.0838342
49,89,-3.086322
107,72,2.2938097
146,65,-6.927643
63,6,-3.2746506
126,19,-2.879469
70,82,-3.0124724
134,32,-25.207209
163,31,-4.7732973
166,63,-1.7138822
0,34,-42.035454
126,52,-29.678368
20,62,5.022013
99,64,-1.6859752
147,40,-6.64117
28,75,-3.1821887
42,56,-3.1821826
120,52,-29.678368
123,84,-3.1821895
79,18,4.62657
124,26,-3.1821895
34,43,-3.182185
134,79,-3.8743021
79,51,-1.8036166
159,58,-1.5600008
142,64,-1.6859759
100,11,-4.4758587
100,39,-3.1821876
103,71,-7.9478517
143,1,-2.3385499
55,36,-4.231129
59,5,-3.9930806
116,79,-3.874304
154,82,-3.0124705
79,89,-3.086324
151,50,-0.4281664
8,81,-3.1821868
35,23,-3.9590507
135,59,-1.8580519
20,35,-14.501807
17,3,-5.595378
112,12,-3.5667877
108,71,-7.9478498
1,12,-3.5667837
67,37,-6.092445
130,78,-2.4012806
88,25,-3.1821895
155,57,-3.1821868
43,50,-0.4281664
91,90,0.058073297
88,58,-1.5599989
51,35,-14.501809
112,78,-2.4012806
109,46,-5.0371103
43,55,-3.1821887
47,24,-3.1821868
68,12,-3.5667899
131,58,-1.5600045
89,5,-3.9930787
160,57,-3.182185
163,89,-3.086322
104,70,-3.1821828
164,26,-3.1821918
44,30,-2.0021582
26,10,-78.55549
60,4,-3.3118794
117,78,-2.4012744
121,19,-2.8794708
121,47,-3.8814697
76,44,-3.4851067
139,85,-1.9399115
84,57,-3.1821868
31,69,-3.1821866
132,14,-15.18747
13,49,-8.561953
39,54,-46.74618
39,82,-3.0124705
101,6,-3.2746525
5,38,-53.41089
2,6,-3.2746487
97,65,-6.9276443
139,90,0.058075204
121,85,-1.9399134
140,27,-4.471133
143,59,-1.8580563
56,31,-4.773299
52,90,0.058073297
5,71,-7.947857
156,56,-3.1821868
152,45,-4.811955
13,87,-3.1821852
14,24,-3.1821828
92,89,-3.086326
22,9,-56.206448
32,49,-8.561958
113,77,0.16348062
117,46,-5.0371065
48,23,-3.9590483
109,66,-2.0752227
72,43,-3.1821887
69,11,-4.4758587
128,13,-5.241821
93,64,-1.6859726
165,25,-3.1821873
22,56,-3.1821847
52,30,-2.00216
48,89,-3.08632
110,13,-5.241819
149,34,-42.035458
125,78,-2.4012809
65,38,-53.41089
81,12,-3.5667899
157,78,-2.4012787
165,63,-1.7138782
157,83,-1.3505545
10,28,-3.827873
23,31,-4.7732973
102,5,-3.9930787
122,84,-3.1821873
2,26,-3.1821873
60,62,5.022009
23,36,-4.231126
57,30,-2.002162
60,90,0.058073297
118,73,-2.8227315
81,50,-0.42816672
78,18,4.626572
36,75,-3.1821873
33,43,-3.1821868
81,83,-1.3505565
18,55,-3.1821887
137,20,-3.1821868
145,33,-18.90668
102,71,-7.9478555
37,17,-4.5199003
2,64,-1.6859733
3,1,-2.338548
61,37,-6.0924478
58,5,-3.9930768
90,19,-2.8794668
153,82,-3.0124686
98,4,-3.3118794
11,50,-0.42816225
53,29,-2.0838318
111,12,-3.5667858
111,40,-6.6411695
114,72,2.2938128
69,69,-3.1821868
66,37,-6.0924463
70,6,-3.2746525
133,19,-2.8794727
90,57,-3.1821847
129,78,-2.4012787
162,18,4.62657
6,74,-58.24382
133,52,-29.678368
90,90,0.058075406
27,62,5.0220127
162,51,-1.8036166
165,83,-1.3505524
111,78,-2.4012785
46,24,-3.1821868
28,4,-3.3118794
119,72,2.2938027
78,38,-53.41089
7,49,-8.561956
141,79,-3.874304
99,26,-3.1821892
162,89,-3.086324
33,63,-1.7138803
107,39,-3.1821895
41,48,-34.59207
54,51,-1.8036166
103,0,-3.5880508
99,59,-1.8580519
62,36,-4.2311273
123,79,-3.8743021
58,25,-3.1821876
150,37,-6.092445
79,13,-5.241819
34,10,-78.55549
34,38,-53.410892
134,74,-58.24382
15,81,-3.1821868
12,49,-8.561958
42,23,-3.9590464
142,59,-1.8580563
100,6,-3.2746506
115,71,-7.9478574
55,31,-4.773301
71,5,-3.9930787
151,12,-3.5667877
166,77,0.16348062
130,7,-0.7467683
0,48,-34.592068
87,45,-4.811955
16,56,-3.182185
13,24,-3.1821826
95,58,-1.5599971
42,70,-3.1821826
50,55,-3.1821868
50,83,-1.3505545
112,7,-0.7467702
108,66,-2.0752168
71,43,-3.1821866
67,32,-25.207209
127,13,-5.241819
11,80,-2.5611265
8,48,-34.59207
88,20,-3.1821868
130,73,-2.8227296
159,44,-3.4851067
30,42,-4.680983
24,88,-15.562331
21,56,-3.1821868
25,25,-3.1821914
51,30,-2.002162
124,78,-2.4012787
59,24,-3.1821887
83,44,-3.485111
80,12,-3.5667877
83,72,2.2938066
38,69,-3.1821866
139,14,-15.187476
96,52,-29.678364
104,65,-6.927643
0,89,-3.0863202
1,26,-3.1821852
4,58,-1.5599952
59,62,5.0220127
59,90,0.058073297
63,31,-4.773299
121,14,-15.187478
152,11,-4.475857
155,43,-3.1821868
76,39,-3.1821895
92,13,-5.241819
139,80,-2.5611286
20,87,-3.1821918
17,55,-3.1821887
155,76,-3.1821868
31,64,-1.6859752
109,32,-25.207195
13,44,-3.485102
120,77,0.16348062
21,29,-2.0838342
113,6,-3.2746506
71,63,-1.7138782
68,31,-4.7733035
135,13,-5.241817
92,51,-1.8036166
89,19,-2.8794708
92,79,-3.874304
131,72,2.2938027
164,12,-3.5667899
13,82,-3.0124664
47,76,-3.1821868
92,84,-3.1821914
29,56,-3.1821828
148,21,-3.182185
51,50,-0.4281664
48,18,4.626575
72,38,-53.41089
164,50,-0.42816672
161,18,4.626572
128,8,-2.8735888
157,7,-0.7467683
9,43,-3.1821868
97,51,-1.8036166
101,20,-3.1821887
164,83,-1.3505546
26,62,5.02201
22,51,-1.8036143
52,76,-3.1821887
64,30,-2.00216
122,13,-5.241817
125,73,-2.8227298
80,70,-3.1821887
77,38,-53.41089
81,7,-0.7467723
152,31,-4.7732973
144,20,-3.1821892
101,58,-1.5599989
140,79,-3.874306
22,23,-3.9590485
36,4,-3.3118777
32,63,-1.7138822
17,75,-3.1821887
56,83,-1.3505526
144,53,-3.1821892
102,0,-3.588051
6,32,-25.207201
60,57,-3.1821868
81,45,-4.8119583
153,6,-3.2746506
97,19,-2.879469
14,81,-3.1821828
18,50,-0.4281664
52,44,-3.4851086
110,27,-4.471131
149,20,-3.1821868
118,12,-3.5667877
128,65,-6.9276457
73,37,-6.0924463
32,3,-5.595378
132,39,-3.1821895
89,77,0.16348062
129,7,-0.7467664
132,67,-3.1821868
161,38,-53.410892
149,86,-12.006968
45,11,-4.4758587
26,82,-3.0124683
53,24,-3.1821847
82,6,-3.2746527
133,14,-15.18748
10,80,-2.5611284
162,13,-5.241819
102,57,-3.1821868
106,26,-3.1821892
6,69,-3.1821828
40,63,-1.7138822
98,46,-5.0371103
2,78,-2.4012785
27,57,-3.1821868
57,82,-3.0124705
53,71,-7.9478517
61,56,-3.1821911
61,84,-3.1821938
157,37,-6.0924463
82,44,-3.485109
86,13,-5.241819
154,5,-3.9930787
37,69,-3.1821866
138,14,-15.18747
22,81,-3.1821847
19,49,-8.5619545
41,43,-3.1821868
3,58,-1.5599989
154,43,-3.1821868
150,32,-25.207201
90,76,-3.1821847
91,13,-5.241819
94,45,-4.811957
15,76,-3.1821868
46,10,-78.55549
49,70,-3.1821868
107,53,-3.1821868
70,30,-2.002162
119,7,-0.7467723
62,78,-2.4012787
70,63,-1.7138822
74,32,-25.207203
126,28,-3.8278713
134,13,-5.241817
91,51,-1.8036166
163,12,-3.566784
166,44,-3.4851067
107,25,-3.1821895
166,72,2.2938097
7,68,-3.3326108
28,56,-3.1821887
62,50,-0.4281664
120,33,-18.906677
123,65,-6.9276443
50,50,-0.4281664
78,90,0.058073297
87,12,-3.5667858
34,24,-3.182185
134,60,-1.4212583
159,39,-3.1821895
11,75,-3.1821828
42,37,-6.0924435
103,52,-29.678371
100,20,-3.182185
142,45,-4.811959
37,89,-3.086322
142,73,-2.8227296
146,14,-15.187475
58,77,0.16348253
154,63,-1.7138822
79,70,-3.1821887
151,31,-4.773301
155,0,-3.5880492
143,20,-3.1821887
35,4,-3.3118794
116,32,-25.20718
16,75,-3.182185
20,44,-3.485109
50,69,-3.1821868
108,52,-29.678368
112,21,-3.1821868
67,18,4.6265726
130,59,-1.8580544
155,38,-53.410892
99,51,-1.8036143
96,19,-2.879469
30,56,-3.1821868
91,71,-7.9478574
88,39,-3.1821895
131,1,-2.3385522
51,16,-6.047925
112,59,-1.8580544
47,5,-3.9930806
43,64,-1.685974
67,84,-3.1821873
31,3,-5.5953755
131,39,-3.1821918
160,38,-53.410885
12,74,-58.243816
163,70,-3.1821847
104,51,-1.8036143
164,7,-0.7467704
25,82,-3.0124705
59,76,-3.1821887
63,45,-4.811957
121,0,-3.588051
121,28,-3.8278732
76,25,-3.1821895
0,73,-2.8227253
84,38,-53.41089
139,66,-2.0752208
164,45,-4.8119583
13,30,-2.0021563
43,4,-3.3118794
39,63,-1.7138803
100,78,-2.4012787
5,19,-2.879473
97,46,-5.037112
60,23,-3.9590526
140,8,-2.873587
143,40,-6.641172
56,12,-3.5667858
5,52,-29.67837
71,77,0.1634851
135,27,-4.471129
92,65,-6.927646
156,37,-6.0924463
160,6,-3.2746506
100,50,-0.42816448
14,5,-3.993075
21,81,-3.1821868
55,75,-3.1821868
113,58,-1.5599989
117,27,-4.4711266
48,4,-3.3118749
72,24,-3.1821887
68,83,-1.3505565
72,52,-29.678368
127,85,-1.9399134
156,84,-3.1821895
136,7,-0.7467702
93,45,-4.8119555
165,6,-3.2746487
31,23,-3.9590504
22,37,-6.092445
52,11,-4.4758606
48,70,-3.1821845
149,15,-6.457614
1,51,-1.803612
125,59,-1.8580588
80,84,-3.1821914
144,34,-42.035454
101,72,2.2938097
165,44,-3.4851043
109,57,-3.1821887
10,9,-56.206448
44,3,-5.5953755
101,77,0.16348253
105,46,-5.0371084
60,43,-3.1821868
57,11,-4.4758587
60,71,-7.9478574
81,31,-4.7733016
81,59,-1.8580569
89,44,-3.4851067
73,79,-3.874304
36,56,-3.1821873
81,64,-1.6859785
18,36,-4.231129
145,14,-15.18748
102,52,-29.678364
36,89,-3.0863204
118,26,-3.1821914
2,73,-2.8227272
61,18,4.626568
57,77,0.16348062
76,83,-1.3505545
32,17,-4.519904
132,53,-3.1821868
90,0,-3.588049
153,63,-1.7138803
157,32,-25.207203
97,76,-3.1821868
98,13,-5.241819
53,10,-78.55549
53,38,-53.410892
110,84,-3.1821914
111,21,-3.1821866
114,53,-3.1821847
69,78,-2.4012787
133,0,-3.588053
129,59,-1.8580506
161,90,0.058073297
11,3,-5.5953755
6,55,-3.1821828
32,88,-15.562331
133,33,-18.906681
90,71,-7.9478517
27,43,-3.1821868
106,45,-4.811955
46,5,-3.9930787
61,70,-3.1821911
85,90,0.058073297
82,58,-1.5599988
7,30,-2.002162
41,24,-3.1821868
141,60,-1.4212608
33,44,-3.4851067
110,52,-29.678368
107,20,-3.1821868
41,29,-2.0838342
41,57,-3.1821868
62,17,-4.5199003
62,45,-4.811957
65,77,0.16348444
123,60,-1.4212608
150,18,4.6265726
78,85,-1.9399115
158,31,-4.7732973
34,19,-2.879469
15,62,5.0220127
12,30,-2.002162
42,4,-3.3118749
142,40,-6.641172
23,75,-3.1821828
118,84,-3.1821914
115,52,-29.678368
74,18,4.626572
70,77,0.16348062
137,59,-1.8580544
95,6,-3.2746487
91,65,-6.927646
134,27,-4.471125
166,58,-1.5599989
0,29,-2.0838318
87,26,-3.1821873
16,37,-6.0924444
98,71,-7.9478555
3,12,-3.5667877
95,39,-3.1821873
42,51,-1.803612
119,59,-1.8580607
116,27,-4.4711313
50,36,-4.231129
50,64,-1.6859721
54,5,-3.9930787
71,24,-3.1821866
71,52,-29.678368
74,84,-3.1821895
67,13,-5.241817
82,78,-2.4012809
130,54,-46.74618
11,61,-11.964682
8,29,-2.0838342
11,89,-3.0863202
25,6,-3.2746525
51,11,-4.4758606
66,76,-3.1821887
124,59,-1.8580544
83,25,-3.1821938
79,84,-3.1821914
83,53,-3.1821911
154,77,0.16348062
38,50,-0.42816415
138,86,-12.006964
20,30,-2.002162
147,8,-2.8735847
104,46,-5.0371084
4,39,-3.1821835
1,7,-0.746766
59,43,-3.1821887
59,71,-7.9478574
63,12,-3.5667877
155,24,-3.1821868
151,83,-1.3505545
155,52,-29.678368
163,37,-6.092445
91,85,-1.9399134
17,36,-4.231129
21,5,-3.9930787
112,73,-2.8227277
120,58,-1.5599989
116,47,-3.8814714
75,83,-1.3505545
71,72,2.293809
34,49,-8.561956
31,17,-4.5199003
92,32,-25.207191
92,60,-1.4212627
131,53,-3.1821892
134,85,-1.9399095
135,22,-3.1821892
100,45,-4.811957
163,84,-3.1821873
47,57,-3.1821868
29,37,-6.092445
55,70,-3.1821868
113,53,-3.182185
72,19,-2.8794727
127,80,-2.5611286
9,24,-3.1821868
43,18,4.62657
101,1,-2.3385499
143,54,-46.746185
164,64,-1.6859766
108,77,0.163487
64,11,-4.4758587
125,54,-46.74619
127,52,-29.678368
84,90,0.058075204
156,51,-1.8036166
159,83,-1.3505526
80,51,-1.8036166
77,19,-2.879473
80,79,-3.874306
144,1,-2.3385503
88,64,-1.6859759
25,36,-4.231129
22,4,-3.311877
35,76,-3.1821868
140,60,-1.4212633
109,52,-29.678368
144,29,-2.0838366
43,89,-3.086324
6,13,-5.241813
64,77,0.16348253
57,6,-3.2746506
152,78,-2.4012766
97,0,-3.588051
18,31,-4.773299
52,25,-3.1821914
110,8,-2.8735886
117,84,-3.1821852
118,21,-3.1821887
121,53,-3.1821887
73,18,4.626572
76,78,-2.4012806
165,58,-1.5599971
31,75,-3.1821866
32,12,-3.5667877
128,79,-3.874306
132,20,-3.1821868
10,23,-3.9590504
132,48,-34.59207
53,5,-3.9930768
85,19,-2.8794708
81,78,-2.4012809
161,85,-1.9399134
10,61,-11.964682
10,89,-3.086322
14,30,-2.0021582
106,7,-0.7467681
148,60,-1.4212608
40,44,-3.4851067
2,59,-1.8580519
27,38,-53.41089
61,32,-25.207195
106,40,-6.6411695
65,6,-3.2746487
61,65,-6.9276476
157,18,4.626572
82,25,-3.1821918
85,85,-1.9399115
153,77,0.16348253
157,46,-5.037112
37,50,-0.42816415
41,19,-2.879469
22,62,5.02201
19,30,-2.0021582
22,90,0.058075406
111,7,-0.7467681
77,77,0.16347808
150,13,-5.241817
33,11,-4.4758587
94,26,-3.1821895
90,85,-1.9399095
133,47,-3.8814697
136,79,-3.874304
165,78,-2.4012785
115,14,-15.18748
15,57,-3.1821868
49,51,-1.8036166
70,39,-3.1821914
118,79,-3.874306
70,44,-3.4851086
74,13,-5.241819
133,85,-1.9399153
137,54,-46.74619
15,29,-2.0838342
162,84,-3.1821914
107,6,-3.2746506
166,25,-3.1821895
166,53,-3.1821868
28,37,-6.0924463
62,31,-4.773299
123,46,-5.037112
50,31,-4.773301
78,71,-7.9478536
90,25,-3.1821873
86,84,-3.1821914
82,73,-2.8227298
45,50,-0.42816448
42,18,4.626577
103,33,-18.906675
142,54,-46.74618
145,86,-12.006968
111,46,-5.0371084
58,58,-1.559997
158,83,-1.3505486
154,72,2.2938097
24,36,-4.2311273
116,13,-5.241821
20,25,-3.1821918
112,2,-124.973366
71,38,-53.410892
119,78,-2.4012809
130,40,-6.641172
75,12,-3.5667877
155,19,-2.8794708
138,53,-3.1821868
96,0,-3.588051
33,69,-3.1821868
30,37,-6.0924463
134,42,-4.680981
50,88,-15.562331
51,25,-3.1821914
54,57,-3.1821868
4,6,-3.2746468
99,65,-6.9276447
54,90,0.058075204
83,39,-3.1821938
34,44,-3.4851067
131,20,-3.1821892
163,51,-1.8036143
12,55,-3.1821892
12,83,-1.3505546
104,32,-25.207197
108,1,-2.3385458
163,79,-3.874304
59,57,-3.1821887
63,26,-3.1821895
121,9,-56.206448
83,77,0.16347998
0,54,-46.746178
0,82,-3.0124664
84,19,-2.8794708
126,72,2.2938097
155,71,-7.9478555
147,60,-1.4212608
105,7,-0.7467681
159,12,-3.5667877
42,76,-3.1821826
39,44,-3.4851086
120,72,2.2938097
21,24,-3.1821868
63,64,-1.6859721
60,32,-25.20721
71,58,-1.559999
135,8,-2.8735862
92,46,-5.037114
156,18,4.626572
159,78,-2.4012806
100,59,-1.8580544
21,62,5.0220127
25,31,-4.773301
55,56,-3.1821868
113,39,-3.1821876
117,8,-2.8735821
51,45,-4.811959
72,5,-3.9930806
72,33,-18.90668
80,18,4.62657
76,7,-0.7467702
35,43,-3.1821868
135,79,-3.8743021
93,26,-3.182187
29,89,-3.0863202
164,78,-2.4012809
109,0,-3.588051
51,83,-1.3505545
48,51,-1.803612
1,32,-25.207201
60,5,-3.9930806
125,40,-6.6411724
80,65,-6.927646
9,76,-3.1821868
144,15,-6.4576178
109,38,-53.410892
13,50,-0.42815998
44,12,-3.5667877
105,27,-4.471131
101,86,-12.006968
64,63,-1.7138822
60,52,-29.678368
81,40,-6.6411724
131,78,-2.4012828
89,25,-3.1821895
160,77,0.16348253
18,17,-4.5199003
44,50,-0.42816415
144,86,-12.006966
26,30,-2.0021582
121,39,-3.1821914
118,7,-0.7467702
76,64,-1.6859759
31,89,-3.086322
132,34,-42.035454
89,72,2.2938097
153,44,-3.4851067
157,13,-5.241819
97,57,-3.1821868
97,85,-1.9399134
101,26,-3.1821914
118,45,-4.811959
52,82,-3.0124724
53,19,-2.8794668
56,51,-1.8036166
111,2,-124.9734
114,34,-42.035458
73,70,-3.182185
69,59,-1.8580544
132,72,2.2938097
133,9,-56.206448
10,75,-3.1821866
32,69,-3.1821868
114,6,-3.2746487
165,73,-2.8227253
14,49,-8.5619545
53,57,-3.1821847
69,31,-4.773301
61,51,-1.8036189
128,33,-18.906677
85,71,-7.9478517
82,39,-3.1821918
7,11,-4.4758587
41,5,-3.9930787
141,41,-3.2402952
22,76,-3.1821847
110,33,-18.906677
107,1,-2.338548
149,54,-46.74618
44,70,-3.1821866
41,38,-53.41089
61,89,-3.0863261
62,26,-3.1821876
65,58,-1.5599989
154,38,-53.410892
158,12,-3.5667837
23,23,-3.9590466
19,82,-3.0124683
41,76,-3.1821868
123,13,-5.241819
142,21,-3.1821887
23,56,-3.1821828
57,50,-0.4281664
115,33,-18.906681
118,65,-6.927646
119,2,-124.97342
73,90,0.058075204
70,58,-1.5599989
74,27,-4.471131
137,40,-6.641172
94,78,-2.4012806
134,8,-2.8735824
166,39,-3.1821895
50,12,-3.5667877
137,73,-2.8227277
2,84,-3.1821873
95,20,-3.1821847
119,40,-6.6411743
116,8,-2.873587
53,77,0.1634851
50,45,-4.811959
74,65,-6.9276443
71,33,-18.90668
130,35,-14.501805
11,42,-4.6809793
8,10,-78.5555
11,70,-3.1821828
111,32,-25.207193
69,89,-3.086322
66,57,-3.1821887
124,40,-6.64117
83,6,-3.2746546
83,34,-42.03546
154,58,-1.5600008
146,47,-3.881468
91,19,-2.8794708
143,15,-6.457614
38,31,-4.7732973
20,11,-4.4758606
46,44,-3.4851067
146,80,-2.5611284
104,27,-4.471125
120,1,-2.338548
62,84,-3.1821876
59,52,-29.678368
126,34,-42.035458
155,5,-3.9930787
155,33,-18.906677
99,46,-5.0371103
163,18,4.6265726
159,7,-0.7467702
20,77,0.16347998
112,54,-46.74617
120,39,-3.1821895
120,67,-3.1821868
124,8,-2.8735867
54,76,-3.1821868
75,64,-1.6859759
79,33,-18.906681
34,30,-2.0021582
30,89,-3.086324
131,34,-42.03546
16,10,-78.55549
12,69,-3.1821892
92,41,-3.240297
134,66,-2.0752168
100,26,-3.1821876
135,3,-5.5953755
163,65,-6.9276447
34,63,-1.7138803
29,18,4.6265745
55,51,-1.8036166
72,0,-3.588053
0,68,-3.332611
87,65,-6.927643
135,41,-3.2402952
13,16,-6.0479193
9,5,-3.9930787
42,90,0.058077514
100,73,-2.8227277
143,35,-14.501805
29,84,-3.1821854
108,58,-1.5599971
108,86,-12.006964
112,27,-4.471129
63,83,-1.3505526
67,52,-29.678368
127,33,-18.906677
84,71,-7.9478574
156,32,-25.207195
159,64,-1.6859721
80,60,-1.4212627
43,37,-6.0924463
40,5,-3.9930787
88,45,-4.811957
25,17,-4.519902
21,76,-3.1821868
25,45,-4.811959
35,85,-1.9399134
109,33,-18.906681
143,73,-2.8227315
144,10,-78.55549
43,70,-3.1821887
64,58,-1.5599989
80,32,-25.207203
152,59,-1.85805
139,34,-42.035454
96,72,2.2938058
18,12,-3.5667877
52,6,-3.2746525
1,46,-5.0371065
59,82,-3.0124705
117,65,-6.9276414
118,2,-124.9734
121,34,-42.035458
72,90,0.05807139
73,27,-4.4711328
76,59,-1.8580544
136,40,-6.641172
165,39,-3.1821873
31,56,-3.1821866
31,84,-3.1821892
132,29,-2.0838342
13,36,-4.231124
10,4,-3.311877
1,84,-3.1821852
52,77,0.16348253
92,71,-7.9478555
89,39,-3.1821895
14,11,-4.475855
10,70,-3.1821866
105,79,-3.874304
148,41,-3.240297
40,25,-3.1821895
114,1,-2.3385458
61,13,-5.241821
69,26,-3.1821895
61,46,-5.037112
128,28,-3.8278754
85,66,-2.0752208
153,58,-1.5600008
156,90,0.058075204
157,27,-4.471131
41,0,-3.588051
118,59,-1.8580544
22,43,-3.1821847
19,11,-4.475857
22,71,-7.9478536
122,33,-18.906677
80,90,0.058073297
77,58,-1.5600007
157,65,-6.927648
141,8,-2.8735867
36,24,-3.1821873
32,83,-1.3505545
94,7,-0.7467702
90,66,-2.0752168
133,28,-3.8278751
23,18,4.6265745
136,60,-1.4212608
102,20,-3.1821868
6,52,-29.678364
49,32,-25.207203
2,13,-5.241817
123,8,-2.8735867
57,45,-4.811959
